1.500000000000000000e+02 2.068258720000000217e+00 2.512274500000000188e-01
2.000000000000000000e+02 1.817631360000000029e+00 2.899545399999999828e-01
2.500000000000000000e+02 1.694916400000000101e+00 3.215978099999999840e-01
3.000000000000000000e+02 1.635803029999999936e+00 3.488848199999999844e-01
