1.500000000000000000e+02 1.465370459999999930e+00 1.981350500000000070e-01
2.000000000000000000e+02 1.178802289999999919e+00 2.136329499999999881e-01
2.500000000000000000e+02 1.006535750000000062e+00 2.217811699999999997e-01
3.000000000000000000e+02 8.899570399999999770e-01 2.256373299999999971e-01
