1.500000000000000000e+02 1.381483500000000086e+00 1.779892399999999930e-01
2.000000000000000000e+02 1.104243950000000085e+00 1.914785699999999868e-01
2.500000000000000000e+02 9.410082300000000011e-01 1.981501800000000091e-01
3.000000000000000000e+02 8.343846400000000108e-01 2.016158299999999959e-01
