300.4914394419777, 48.379835129993666
351.5072435490953, 41.20457538656651
398.9332837422562, 35.72459880005854
501.2255499731719, 27.059899517096742
599.9600629237598, 20.788742012584763
698.7906077752303, 16.61236037266476
797.6714550509732, 13.533242280864362
900.2609628798593, 11.352373054972945
1002.8824813423735, 9.869762450612185
1098.1827105994826, 8.685429979025434
1200.8316667479635, 7.801326764548083
1299.8359836105556, 7.415491927223083
1398.8403004731479, 7.029657089898076
1501.5166943075944, 6.744061265304161
1600.5301570655088, 6.557728891273613
