3.000000000000000000e+02 2.590576879999999971e+00 5.539626000000000272e-02
4.000000000000000000e+02 2.210548919999999917e+00 6.128904000000000296e-02
5.000000000000000000e+02 1.986265230000000104e+00 6.634523000000000503e-02
6.000000000000000000e+02 1.836638739999999936e+00 7.084058000000000022e-02
7.000000000000000000e+02 1.730776539999999919e+00 7.486188000000000564e-02
