3.000000000000000000e+02 2.760455560000000030e+00 6.271944999999999604e-02
4.000000000000000000e+02 2.395924910000000185e+00 7.150929000000000313e-02
5.000000000000000000e+02 2.189027920000000016e+00 7.898959999999999315e-02
6.000000000000000000e+02 2.057272839999999992e+00 8.578120000000000189e-02
7.000000000000000000e+02 1.967745029999999895e+00 9.207063999999999526e-02
