300.8695038925565, 2.11964235954631
319.4206403539251, 2.0579944475597127
341.27864374593634, 1.9963680366584906
364.4628340838646, 1.9282482979740818
382.3474368986147, 1.8763489780964142
402.2075594376005, 1.8407173794133127
422.086602931716, 1.769325175534861
442.6166992909803, 1.7174430565254934
462.48198209045603, 1.6720585655163873
480.3614246447161, 1.6299121379647246
500.87260004885053, 1.6137906241507074
519.435777118029, 1.5293859634034326
540.6066058214619, 1.5165197139151583
561.7963554800247, 1.4678928592315343
582.317851405139, 1.4322655607655075
600.1800930910991, 1.4226287743005268
623.3591231685376, 1.3642619279421226
642.5647526687147, 1.3156221726072732
670.3682361885628, 1.267038320094398
701.4837468995436, 1.2087230763408936
