249.4802494802494, 54.95327102803738
297.5051975051975, 50.06675567423231
400.83160083160084, 38.45126835781041
499.7920997920998, 30.040053404539382
600.2079002079001, 24.192256341789054
700.6237006237006, 19.94659546061415
801.0395010395011, 16.90253671562083
901.4553014553013, 14.499332443257673
1000.4158004158004, 12.81708945260347
1100.8316008316008, 11.295060080106813
1202.702702702703, 10.013351134846458
1300.2079002079004, 9.052069425901205
1400.6237006237009, 8.17089452603471
1501.039501039501, 7.449933244325763
